sample_id|body|sql|result_8091.jtl|result_8095.jtl
1562|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889064, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889064,  true, true )|0.17578125|14.078125
1563|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889065, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889065,  true, true )|3.57421875|14.361328125
1564|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889066, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889066,  true, true )|0.38671875|13.984375
1565|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889067, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889067,  true, true )|1.65234375|13.796875
1566|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889068, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889068,  true, true )|0.8046875|13.533203125
1567|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889069, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889069,  true, true )|1.06640625|13.724609375
1568|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889070, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889070,  true, true )|0.833984375|14.552734375
1569|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889071, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889071,  true, true )|9.00390625|13.802734375
1570|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889072, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889072,  true, true )|0.5546875|13.650390625
1571|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889073, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889073,  true, true )|0.23828125|13.025390625
1572|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889074, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889074,  true, true )|0.16015625|13.025390625
1573|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889075, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889075,  true, true )|0.142578125|13.353515625
1574|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889076, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889076,  true, true )|0.048828125|13.291015625
1575|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889077, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889077,  true, true )|0.1015625|13.845703125
1576|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889078, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889078,  true, true )|0.41796875|13.9765625
1577|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889079, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889079,  true, true )|0.767578125|14.537109375
1578|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889080, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889080,  true, true )|0.779296875|13.771484375
1579|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889081, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889081,  true, true )|0.40625|10.85546875
1580|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889082, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889082,  true, true )|9.87890625|12.46875
1581|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889083, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889083,  true, true )|0.763671875|12.65625
1582|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889084, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889084,  true, true )|1.0703125|12.583984375
1583|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889085, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889085,  true, true )|0.962890625|11.8671875
1584|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889086, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889086,  true, true )|136.177734375|12.1171875
1585|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889087, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889087,  true, true )|0.36328125|12.158203125
1586|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889088, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889088,  true, true )|0.12890625|13.458984375
1587|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889089, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889089,  true, true )|0.61328125|12.322265625
1588|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889090, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889090,  true, true )|0.09765625|12.03125
1589|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889091, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889091,  true, true )|0.41796875|12.521484375
1590|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889092, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889092,  true, true )|0.29296875|12.0078125
1591|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889093, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889093,  true, true )|0.291015625|12.158203125
1592|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889094, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889094,  true, true )|0.41796875|12.51953125
1593|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889095, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889095,  true, true )|0.13671875|12.259765625
1594|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889096, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889096,  true, true )|0.662109375|12.158203125
1595|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889097, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889097,  true, true )|0.291015625|13.44140625
1596|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889098, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889098,  true, true )|0.388671875|12.072265625
1597|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889099, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889099,  true, true )|0.314453125|12.158203125
1598|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889100, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889100,  true, true )|0.81640625|12.51953125
1599|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889001, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889001,  true, true )|34.849609375|12.259765625
1600|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889002, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889002,  true, true )|2.4296875|12.220703125
1601|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889003, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889003,  true, true )|0.27734375|12.568359375
1602|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889004, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889004,  true, true )|0.251953125|12.06640625
1603|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889005, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889005,  true, true )|0.337890625|13.572265625
1604|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889006, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889006,  true, true )|8.9609375|12.763671875
1605|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889007, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889007,  true, true )|0.234375|11.724609375
1606|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889008, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889008,  true, true )|0.107421875|12.474609375
1607|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889009, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889009,  true, true )|0.107421875|12.015625
1608|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889010, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889010,  true, true )|0.609375|11.9609375
1609|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889011, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889011,  true, true )|0.58203125|12.125
1610|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889012, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889012,  true, true )|0.35546875|12.0
1611|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889013, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889013,  true, true )|1.01953125|12.947265625
1612|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889014, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889014,  true, true )|0.80859375|11.9921875
1613|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889015, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889015,  true, true )|0.271484375|11.642578125
1614|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889016, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889016,  true, true )|0.283203125|12.490234375
1615|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889017, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889017,  true, true )|2041.423828125|11.875
1616|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889018, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889018,  true, true )|0.82421875|12.81640625
1617|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889019, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889019,  true, true )|256.16015625|12.12890625
1618|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889020, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889020,  true, true )|112.478515625|12.0
1619|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889021, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889021,  true, true )|4798.767578125|11.875
1620|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889022, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889022,  true, true )|236.302734375|12.943359375
1621|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889023, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889023,  true, true )|0.7421875|11.828125
1622|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889024, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889024,  true, true )|0.669921875|12.0
1623|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889025, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889025,  true, true )|0.66015625|12.314453125
1624|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889026, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889026,  true, true )|0.408203125|12.125
1625|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889027, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889027,  true, true )|0.193359375|11.76953125
1626|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889028, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889028,  true, true )|6.1796875|12.0
1627|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889029, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889029,  true, true )|25.998046875|13.6953125
1628|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889030, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889030,  true, true )|0.93359375|17.287109375
1629|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889031, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889031,  true, true )|1.021484375|12.99609375
1630|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889032, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889032,  true, true )|1.162109375|13.25
1631|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889033, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889033,  true, true )|0.859375|13.126953125
1632|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889034, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889034,  true, true )|0.578125|12.6875
1633|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889035, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889035,  true, true )|0.767578125|12.751953125
1634|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889036, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889036,  true, true )|25.904296875|13.126953125
1635|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889037, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889037,  true, true )|1.169921875|12.30859375
1636|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889038, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889038,  true, true )|0.876953125|12.99609375
1637|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889039, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889039,  true, true )|0.310546875|27.87109375
1638|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889040, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889040,  true, true )|0.78125|12.0703125
1639|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889041, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889041,  true, true )|1.224609375|12.0
1640|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889042, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889042,  true, true )|0.689453125|12.017578125
1641|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889043, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889043,  true, true )|1.01953125|11.97265625
1642|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889044, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889044,  true, true )|0.302734375|12.0078125
1643|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889045, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889045,  true, true )|0.732421875|11.775390625
1644|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889046, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889046,  true, true )|510.88671875|12.158203125
1645|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889047, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889047,  true, true )|0.1796875|13.724609375
1646|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889048, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889048,  true, true )|0.611328125|12.11328125
1647|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889049, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889049,  true, true )|28.291015625|12.16015625
1648|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889050, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889050,  true, true )|0.748046875|12.494140625
1649|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889051, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889051,  true, true )|12.486328125|12.126953125
1650|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889052, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889052,  true, true )|2.548828125|11.94140625
1651|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889053, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889053,  true, true )|0.248046875|11.958984375
1652|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889054, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889054,  true, true )|0.779296875|11.875
1653|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889055, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889055,  true, true )|15.361328125|12.888671875
1654|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889056, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889056,  true, true )|1.138671875|11.7265625
1655|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889057, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889057,  true, true )|0.9921875|11.736328125
1656|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889058, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889058,  true, true )|1020.861328125|11.9921875
1657|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889059, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889059,  true, true )|1.236328125|12.830078125
1658|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889060, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889060,  true, true )|7.84375|12.955078125
1659|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889061, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889061,  true, true )|61.03515625|12.861328125
1660|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889062, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889062,  true, true )|28.12890625|12.861328125
1661|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889063, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889063,  true, true )|4.984375|12.111328125
1662|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889064, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889064,  true, true )|0.44140625|13.654296875
1663|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889065, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889065,  true, true )|0.779296875|12.197265625
1664|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889066, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889066,  true, true )|6.8359375|12.162109375
1665|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889067, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889067,  true, true )|1.130859375|12.169921875
1666|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889068, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889068,  true, true )|1.166015625|12.185546875
1667|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889069, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889069,  true, true )|1.9453125|12.6640625
1668|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889070, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889070,  true, true )|1.263671875|12.162109375
1669|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889071, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889071,  true, true )|36.86328125|12.916015625
1670|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889072, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889072,  true, true )|0.890625|13.310546875
1671|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889073, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889073,  true, true )|0.619140625|12.880859375
1672|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889074, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889074,  true, true )|0.677734375|12.376953125
1673|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889075, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889075,  true, true )|0.5078125|12.86328125
1674|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889076, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889076,  true, true )|0.712890625|12.365234375
1675|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889077, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889077,  true, true )|1.314453125|12.861328125
1676|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889078, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889078,  true, true )|0.841796875|12.677734375
1677|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889079, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889079,  true, true )|0.623046875|12.12890625
1678|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889080, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889080,  true, true )|0.38671875|12.162109375
1679|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889081, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889081,  true, true )|7.509765625|13.119140625
1680|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889082, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889082,  true, true )|1.0078125|12.236328125
1681|{"jsonrpc": "2.0", "method": "account_history_api.get_ops_in_block", "params": {"block_num": 2889083, "only_virtual": true, "include_reversible": true}, "id": 1}|SELECT * FROM get_ops_in_block( 2889083,  true, true )|5.126953125|12.6328125
